Name,Count,Year,Gender,Country
Paola,504,2011,F,Spain
Iria,485,2011,F,Spain
Vera,478,2011,F,Spain
Anna,474,2011,F,Spain
Alexia,473,2011,F,Spain
Manuela,464,2011,F,Spain
Malak,463,2011,F,Spain
Jana,440,2011,F,Spain
Nahia,438,2011,F,Spain
Diana,437,2011,F,Spain
Ane,432,2011,F,Spain
Lidia,423,2011,F,Spain
Mara,423,2011,F,Spain
Teresa,408,2011,F,Spain
Yaiza,402,2011,F,Spain
Fatima,401,2011,F,Spain
Zoe,401,2011,F,Spain
Beatriz,392,2011,F,Spain
Nadia,392,2011,F,Spain
Luna,389,2011,F,Spain
Ona,387,2011,F,Spain
Iris,384,2011,F,Spain
Lucia,6640,2010,F,Spain
Paula,5878,2010,F,Spain
Maria,5790,2010,F,Spain
Daniela,4694,2010,F,Spain
Sara,4675,2010,F,Spain
Carla,3723,2010,F,Spain
Claudia,3644,2010,F,Spain
Sofia,3542,2010,F,Spain
Alba,3453,2010,F,Spain
Irene,3322,2010,F,Spain
Marta,3209,2010,F,Spain
Laura,3164,2010,F,Spain
Julia,3000,2010,F,Spain
Martina,2886,2010,F,Spain
Carmen,2394,2010,F,Spain
Adriana,2351,2010,F,Spain
Aitana,2200,2010,F,Spain
Elena,2178,2010,F,Spain
Ana,2149,2010,F,Spain
Noa,2034,2010,F,Spain
Nerea,1918,2010,F,Spain
Alejandra,1817,2010,F,Spain
Ainhoa,1788,2010,F,Spain
Andrea,1739,2010,F,Spain
Natalia,1664,2010,F,Spain
Ines,1655,2010,F,Spain
Marina,1549,2010,F,Spain
Ariadna,1530,2010,F,Spain
Rocio,1502,2010,F,Spain
Angela,1478,2010,F,Spain
Leire,1381,2010,F,Spain
Valeria,1346,2010,F,Spain
Ainara,1301,2010,F,Spain
Laia,1300,2010,F,Spain
Emma,1262,2010,F,Spain
Celia,1238,2010,F,Spain
Candela,1223,2010,F,Spain
Blanca,1217,2010,F,Spain
Carlota,1214,2010,F,Spain
Lola,1165,2010,F,Spain
Jimena,1151,2010,F,Spain
Alicia,1150,2010,F,Spain
Cristina,1144,2010,F,Spain
Nora,1080,2010,F,Spain
Nuria,1022,2010,F,Spain
Clara,1009,2010,F,Spain
Aroa,971,2010,F,Spain
Eva,969,2010,F,Spain
Carolina,922,2010,F,Spain
Victoria,911,2010,F,Spain
Leyre,907,2010,F,Spain
Noelia,835,2010,F,Spain
Isabel,803,2010,F,Spain
Miriam,794,2010,F,Spain
Naiara,792,2010,F,Spain
Sandra,740,2010,F,Spain
Aina,735,2010,F,Spain
Aya,699,2010,F,Spain
Lara,687,2010,F,Spain
Patricia,683,2010,F,Spain
Silvia,673,2010,F,Spain
Erika,672,2010,F,Spain
Malak,672,2010,F,Spain
Gabriela,669,2010,F,Spain
Africa,656,2010,F,Spain
Nayara,643,2010,F,Spain
Mar,619,2010,F,Spain
Abril,618,2010,F,Spain
Berta,608,2010,F,Spain
Elsa,586,2010,F,Spain
Raquel,569,2010,F,Spain
Helena,565,2010,F,Spain
Paola,564,2010,F,Spain
Mireia,536,2010,F,Spain
Salma,535,2010,F,Spain
Olivia,515,2010,F,Spain
Vega,506,2010,F,Spain
Lidia,503,2010,F,Spain
Naia,500,2010,F,Spain
Alma,494,2010,F,Spain
Iria,489,2010,F,Spain
Lorena,485,2010,F,Spain
Anna,483,2010,F,Spain
Diana,464,2010,F,Spain
Jana,461,2010,F,Spain
Luna,461,2010,F,Spain
Fatima,458,2010,F,Spain
Beatriz,452,2010,F,Spain
Saray,447,2010,F,Spain
Yaiza,442,2010,F,Spain
Manuela,418,2010,F,Spain
Valentina,417,2010,F,Spain
Mara,412,2010,F,Spain
Alexia,405,2010,F,Spain
Esther,400,2010,F,Spain
Nadia,389,2010,F,Spain
Alexandra,387,2010,F,Spain
Ana Maria,386,2010,F,Spain
Iris,386,2010,F,Spain
Ane,380,2010,F,Spain
Lucia,9174,2006,F,Spain
Maria,7503,2006,F,Spain
Paula,6322,2006,F,Spain
Laura,4992,2006,F,Spain
Claudia,4616,2006,F,Spain
Irene,4412,2006,F,Spain
Marta,4235,2006,F,Spain
Alba,4161,2006,F,Spain
Sara,4068,2006,F,Spain
Carla,3487,2006,F,Spain
Andrea,3173,2006,F,Spain
Nerea,2849,2006,F,Spain
Julia,2565,2006,F,Spain
Natalia,2522,2006,F,Spain
Elena,2505,2006,F,Spain
Ana,2495,2006,F,Spain
Sofia,2475,2006,F,Spain
Carmen,2288,2006,F,Spain
Daniela,2233,2006,F,Spain
Marina,1943,2006,F,Spain
Cristina,1857,2006,F,Spain
Ainhoa,1826,2006,F,Spain
Aitana,1808,2006,F,Spain
Angela,1785,2006,F,Spain
Rocio,1779,2006,F,Spain
Ines,1605,2006,F,Spain
Alejandra,1572,2006,F,Spain
Nuria,1422,2006,F,Spain
Adriana,1349,2006,F,Spain
Sandra,1319,2006,F,Spain
Candela,1314,2006,F,Spain
Laia,1300,2006,F,Spain
Ariadna,1225,2006,F,Spain
Martina,1185,2006,F,Spain
Celia,1177,2006,F,Spain
Alicia,1134,2006,F,Spain
Clara,1122,2006,F,Spain
Ainara,1097,2006,F,Spain
Eva,1085,2006,F,Spain
Noa,1085,2006,F,Spain
Noelia,1057,2006,F,Spain
Carlota,1043,2006,F,Spain
Miriam,1028,2006,F,Spain
Patricia,1028,2006,F,Spain
Blanca,1025,2006,F,Spain
Isabel,987,2006,F,Spain
Silvia,978,2006,F,Spain
Raquel,965,2006,F,Spain
Lorena,944,2006,F,Spain
Carolina,861,2006,F,Spain
Jimena,838,2006,F,Spain
Lidia,810,2006,F,Spain
Aroa,782,2006,F,Spain
Emma,782,2006,F,Spain
Valeria,770,2006,F,Spain
Helena,753,2006,F,Spain
Victoria,742,2006,F,Spain
Mar,731,2006,F,Spain
Beatriz,720,2006,F,Spain
Judith,706,2006,F,Spain
Naiara,694,2006,F,Spain
Mireia,657,2006,F,Spain
Paola,652,2006,F,Spain
Lola,638,2006,F,Spain
Anna,622,2006,F,Spain
Aina,620,2006,F,Spain
Saray,613,2006,F,Spain
Leire,608,2006,F,Spain
Lara,603,2006,F,Spain
Erika,596,2006,F,Spain
Nora,590,2006,F,Spain
Berta,589,2006,F,Spain
Nayara,587,2006,F,Spain
Ana Maria,585,2006,F,Spain
Luna,566,2006,F,Spain
Esther,557,2006,F,Spain
Elsa,553,2006,F,Spain
Gabriela,551,2006,F,Spain
Yaiza,546,2006,F,Spain
Abril,544,2006,F,Spain
Monica,522,2006,F,Spain
Yanira,520,2006,F,Spain
Salma,508,2006,F,Spain
Africa,504,2006,F,Spain
Diana,497,2006,F,Spain
Tania,485,2006,F,Spain
Iria,474,2006,F,Spain
Sheila,459,2006,F,Spain
Leyre,452,2006,F,Spain
Fatima,437,2006,F,Spain
Teresa,437,2006,F,Spain
Aya,427,2006,F,Spain
Nadia,426,2006,F,Spain
Sonia,399,2006,F,Spain
Rebeca,390,2006,F,Spain
Jana,386,2006,F,Spain
Zaira,382,2006,F,Spain
Judit,381,2006,F,Spain
Soraya,377,2006,F,Spain
Gema,376,2006,F,Spain
Lucia,5221,2013,F,Spain
Maria,4943,2013,F,Spain
Paula,4363,2013,F,Spain
Daniela,3821,2013,F,Spain
Martina,3619,2013,F,Spain
Carla,3435,2013,F,Spain
Sara,3329,2013,F,Spain
Sofia,3313,2013,F,Spain
Valeria,3219,2013,F,Spain
Julia,3215,2013,F,Spain
Alba,3064,2013,F,Spain
Claudia,2655,2013,F,Spain
Noa,2627,2013,F,Spain
Marta,2220,2013,F,Spain
Emma,2105,2013,F,Spain
Irene,2102,2013,F,Spain
Carmen,2084,2013,F,Spain
Laura,2009,2013,F,Spain
Ana,1835,2013,F,Spain
Ainhoa,1818,2013,F,Spain
Elena,1782,2013,F,Spain
Adriana,1743,2013,F,Spain
Valentina,1690,2013,F,Spain
Alejandra,1568,2013,F,Spain
Ines,1549,2013,F,Spain
Aitana,1543,2013,F,Spain
Ariadna,1495,2013,F,Spain
Leire,1319,2013,F,Spain
Ainara,1318,2013,F,Spain
Laia,1304,2013,F,Spain
Nerea,1293,2013,F,Spain
Marina,1272,2013,F,Spain
Andrea,1253,2013,F,Spain
Carlota,1223,2013,F,Spain
Lola,1196,2013,F,Spain
Jimena,1187,2013,F,Spain
Angela,1182,2013,F,Spain
Candela,1175,2013,F,Spain
Rocio,1158,2013,F,Spain
Blanca,1143,2013,F,Spain
Vera,1128,2013,F,Spain
Nora,1100,2013,F,Spain
Alicia,1078,2013,F,Spain
Celia,1041,2013,F,Spain
Vega,1007,2013,F,Spain
Natalia,1004,2013,F,Spain
Clara,986,2013,F,Spain
Leyre,952,2013,F,Spain
Victoria,867,2013,F,Spain
Eva,861,2013,F,Spain
Olivia,818,2013,F,Spain
Isabel,774,2013,F,Spain
Cristina,741,2013,F,Spain
Aina,723,2013,F,Spain
Aroa,693,2013,F,Spain
Nuria,667,2013,F,Spain
Lara,656,2013,F,Spain
Alma,649,2013,F,Spain
Abril,641,2013,F,Spain
Carolina,638,2013,F,Spain
Elsa,588,2013,F,Spain
Mar,579,2013,F,Spain
Mara,563,2013,F,Spain
Gabriela,539,2013,F,Spain
Manuela,537,2013,F,Spain
Zoe,530,2013,F,Spain
Africa,521,2013,F,Spain
Noelia,521,2013,F,Spain
Iria,511,2013,F,Spain
Berta,505,2013,F,Spain
Alexia,502,2013,F,Spain
Erika,495,2013,F,Spain
Helena,492,2013,F,Spain
Miriam,492,2013,F,Spain
Naiara,492,2013,F,Spain
Silvia,482,2013,F,Spain
Aya,457,2013,F,Spain
Salma,453,2013,F,Spain
Naia,447,2013,F,Spain
Nayara,446,2013,F,Spain
Chloe,442,2013,F,Spain
Mireia,438,2013,F,Spain
Paola,429,2013,F,Spain
Ona,426,2013,F,Spain
Sandra,421,2013,F,Spain
Malak,407,2013,F,Spain
Raquel,400,2013,F,Spain
Nahia,398,2013,F,Spain
Ane,397,2013,F,Spain
Jana,392,2013,F,Spain
Diana,384,2013,F,Spain
Patricia,382,2013,F,Spain
Mia,373,2013,F,Spain
Anna,372,2013,F,Spain
Iris,365,2013,F,Spain
Yanira,361,2013,F,Spain
Luna,359,2013,F,Spain
Arlet,351,2013,F,Spain
Nadia,345,2013,F,Spain
Lidia,342,2013,F,Spain
Lucia,10358,2005,F,Spain
Maria,7983,2005,F,Spain
Paula,6831,2005,F,Spain
Laura,5402,2005,F,Spain
Marta,4721,2005,F,Spain
Alba,4057,2005,F,Spain
Claudia,4025,2005,F,Spain
Carla,3720,2005,F,Spain
Andrea,3529,2005,F,Spain
Sara,3414,2005,F,Spain
Nerea,3096,2005,F,Spain
Irene,2878,2005,F,Spain
Ana,2770,2005,F,Spain
Natalia,2640,2005,F,Spain
Julia,2471,2005,F,Spain
Elena,2329,2005,F,Spain
Carmen,2302,2005,F,Spain
Sofia,2261,2005,F,Spain
Marina,2071,2005,F,Spain
Cristina,1983,2005,F,Spain
Ainhoa,1921,2005,F,Spain
Rocio,1787,2005,F,Spain
Angela,1725,2005,F,Spain
Daniela,1717,2005,F,Spain
Alejandra,1596,2005,F,Spain
Nuria,1471,2005,F,Spain
Aitana,1462,2005,F,Spain
Sandra,1406,2005,F,Spain
Ines,1309,2005,F,Spain
Laia,1234,2005,F,Spain
Alicia,1182,2005,F,Spain
Candela,1180,2005,F,Spain
Raquel,1148,2005,F,Spain
Patricia,1147,2005,F,Spain
Adriana,1135,2005,F,Spain
Celia,1128,2005,F,Spain
Eva,1124,2005,F,Spain
Clara,1120,2005,F,Spain
Ariadna,1075,2005,F,Spain
Noelia,1070,2005,F,Spain
Silvia,1022,2005,F,Spain
Carlota,978,2005,F,Spain
Martina,976,2005,F,Spain
Blanca,974,2005,F,Spain
Carolina,973,2005,F,Spain
Isabel,971,2005,F,Spain
Miriam,924,2005,F,Spain
Lorena,854,2005,F,Spain
Noa,851,2005,F,Spain
Ainara,830,2005,F,Spain
Beatriz,810,2005,F,Spain
Victoria,774,2005,F,Spain
Aroa,772,2005,F,Spain
Lidia,769,2005,F,Spain
Mireia,767,2005,F,Spain
Emma,728,2005,F,Spain
Mar,717,2005,F,Spain
Naiara,701,2005,F,Spain
Helena,673,2005,F,Spain
Judith,668,2005,F,Spain
Anna,620,2005,F,Spain
Aina,614,2005,F,Spain
Erika,612,2005,F,Spain
Lara,597,2005,F,Spain
Yaiza,588,2005,F,Spain
Paola,576,2005,F,Spain
Leire,572,2005,F,Spain
Monica,565,2005,F,Spain
Berta,562,2005,F,Spain
Diana,557,2005,F,Spain
Jimena,555,2005,F,Spain
Ana Maria,547,2005,F,Spain
Esther,536,2005,F,Spain
Nayara,531,2005,F,Spain
Nora,528,2005,F,Spain
Lola,520,2005,F,Spain
Abril,503,2005,F,Spain
Judit,487,2005,F,Spain
Gabriela,484,2005,F,Spain
Teresa,477,2005,F,Spain
Valeria,476,2005,F,Spain
Tania,475,2005,F,Spain
Elsa,473,2005,F,Spain
Rebeca,463,2005,F,Spain
Gisela,461,2005,F,Spain
Belen,458,2005,F,Spain
Luna,454,2005,F,Spain
Salma,450,2005,F,Spain
Fatima,448,2005,F,Spain
Sheila,444,2005,F,Spain
Saray,439,2005,F,Spain
Sonia,417,2005,F,Spain
Maria Del Carmen,415,2005,F,Spain
Noemi,405,2005,F,Spain
Yanira,401,2005,F,Spain
Veronica,393,2005,F,Spain
Nadia,391,2005,F,Spain
Iria,383,2005,F,Spain
Gema,382,2005,F,Spain
Africa,379,2005,F,Spain
Lucia,6895,2009,F,Spain
Paula,6577,2009,F,Spain
Maria,6147,2009,F,Spain
Sara,4439,2009,F,Spain
Daniela,4301,2009,F,Spain
Carla,3994,2009,F,Spain
Claudia,3735,2009,F,Spain
Marta,3608,2009,F,Spain
Irene,3563,2009,F,Spain
Sofia,3466,2009,F,Spain
Alba,3393,2009,F,Spain
Laura,3279,2009,F,Spain
Julia,2719,2009,F,Spain
Carmen,2441,2009,F,Spain
Martina,2361,2009,F,Spain
Ana,2286,2009,F,Spain
Aitana,2166,2009,F,Spain
Elena,2143,2009,F,Spain
Andrea,2121,2009,F,Spain
Adriana,2064,2009,F,Spain
Ainhoa,2039,2009,F,Spain
Nerea,2028,2009,F,Spain
Natalia,1795,2009,F,Spain
Noa,1749,2009,F,Spain
Alejandra,1699,2009,F,Spain
Ariadna,1680,2009,F,Spain
Rocio,1650,2009,F,Spain
Ines,1628,2009,F,Spain
Angela,1613,2009,F,Spain
Marina,1588,2009,F,Spain
Leire,1515,2009,F,Spain
Laia,1383,2009,F,Spain
Cristina,1286,2009,F,Spain
Ainara,1284,2009,F,Spain
Carlota,1271,2009,F,Spain
Celia,1271,2009,F,Spain
Candela,1253,2009,F,Spain
Valeria,1200,2009,F,Spain
Blanca,1195,2009,F,Spain
Emma,1180,2009,F,Spain
Clara,1130,2009,F,Spain
Nuria,1127,2009,F,Spain
Alicia,1119,2009,F,Spain
Lola,1039,2009,F,Spain
Jimena,996,2009,F,Spain
Eva,988,2009,F,Spain
Victoria,967,2009,F,Spain
Leyre,949,2009,F,Spain
Miriam,949,2009,F,Spain
Aroa,945,2009,F,Spain
Naiara,936,2009,F,Spain
Carolina,932,2009,F,Spain
Noelia,881,2009,F,Spain
Nora,856,2009,F,Spain
Sandra,825,2009,F,Spain
Isabel,824,2009,F,Spain
Silvia,804,2009,F,Spain
Patricia,800,2009,F,Spain
Raquel,755,2009,F,Spain
Erika,720,2009,F,Spain
Aya,719,2009,F,Spain
Nayara,689,2009,F,Spain
Mar,675,2009,F,Spain
Gabriela,666,2009,F,Spain
Lara,650,2009,F,Spain
Aina,647,2009,F,Spain
Elsa,637,2009,F,Spain
Lorena,614,2009,F,Spain
Mireia,597,2009,F,Spain
Abril,594,2009,F,Spain
Berta,591,2009,F,Spain
Africa,574,2009,F,Spain
Salma,570,2009,F,Spain
Paola,567,2009,F,Spain
Jana,561,2009,F,Spain
Lidia,559,2009,F,Spain
Anna,529,2009,F,Spain
Beatriz,522,2009,F,Spain
Malak,511,2009,F,Spain
Diana,502,2009,F,Spain
Gisela,496,2009,F,Spain
Helena,489,2009,F,Spain
Fatima,471,2009,F,Spain
Iria,467,2009,F,Spain
Yaiza,465,2009,F,Spain
Luna,451,2009,F,Spain
Naia,443,2009,F,Spain
Nadia,438,2009,F,Spain
Sheila,424,2009,F,Spain
Judith,420,2009,F,Spain
Manuela,420,2009,F,Spain
Saray,420,2009,F,Spain
Iris,415,2009,F,Spain
Ana Maria,414,2009,F,Spain
Monica,409,2009,F,Spain
Valentina,408,2009,F,Spain
Mara,407,2009,F,Spain
Esther,401,2009,F,Spain
Nahia,394,2009,F,Spain
Alexandra,373,2009,F,Spain
Lucia,7993,2008,F,Spain
Maria,6845,2008,F,Spain
Paula,6798,2008,F,Spain
Sara,4724,2008,F,Spain
Carla,4263,2008,F,Spain
Claudia,4079,2008,F,Spain
Laura,4009,2008,F,Spain
Marta,3911,2008,F,Spain
Irene,3747,2008,F,Spain
Alba,3692,2008,F,Spain
Sofia,3246,2008,F,Spain
Daniela,2952,2008,F,Spain
Julia,2839,2008,F,Spain
Andrea,2603,2008,F,Spain
Ana,2499,2008,F,Spain
Carmen,2443,2008,F,Spain
Elena,2353,2008,F,Spain
Nerea,2310,2008,F,Spain
Natalia,2162,2008,F,Spain
Martina,2120,2008,F,Spain
Rocio,1933,2008,F,Spain
Marina,1925,2008,F,Spain
Aitana,1819,2008,F,Spain
Alejandra,1776,2008,F,Spain
Noa,1759,2008,F,Spain
Ines,1757,2008,F,Spain
Ainhoa,1749,2008,F,Spain
Angela,1721,2008,F,Spain
Adriana,1678,2008,F,Spain
Cristina,1462,2008,F,Spain
Celia,1396,2008,F,Spain
Candela,1364,2008,F,Spain
Laia,1338,2008,F,Spain
Nuria,1301,2008,F,Spain
Ainara,1289,2008,F,Spain
Ariadna,1287,2008,F,Spain
Carlota,1269,2008,F,Spain
Emma,1250,2008,F,Spain
Alicia,1233,2008,F,Spain
Blanca,1209,2008,F,Spain
Valeria,1172,2008,F,Spain
Clara,1079,2008,F,Spain
Eva,1071,2008,F,Spain
Miriam,1069,2008,F,Spain
Noelia,1041,2008,F,Spain
Sandra,1028,2008,F,Spain
Aroa,1024,2008,F,Spain
Leire,1019,2008,F,Spain
Patricia,1016,2008,F,Spain
Carolina,1011,2008,F,Spain
Jimena,963,2008,F,Spain
Erika,954,2008,F,Spain
Victoria,951,2008,F,Spain
Lola,943,2008,F,Spain
Isabel,937,2008,F,Spain
Silvia,883,2008,F,Spain
Naiara,873,2008,F,Spain
Raquel,853,2008,F,Spain
Nora,843,2008,F,Spain
Lorena,790,2008,F,Spain
Nayara,756,2008,F,Spain
Paola,721,2008,F,Spain
Aina,699,2008,F,Spain
Leyre,692,2008,F,Spain
Africa,671,2008,F,Spain
Lara,667,2008,F,Spain
Jana,666,2008,F,Spain
Mireia,660,2008,F,Spain
Salma,657,2008,F,Spain
Anna,651,2008,F,Spain
Mar,641,2008,F,Spain
Berta,638,2008,F,Spain
Gabriela,637,2008,F,Spain
Abril,630,2008,F,Spain
Elsa,623,2008,F,Spain
Helena,607,2008,F,Spain
Lidia,604,2008,F,Spain
Aya,592,2008,F,Spain
Ana Maria,569,2008,F,Spain
Sheila,560,2008,F,Spain
Beatriz,555,2008,F,Spain
Judith,545,2008,F,Spain
Fatima,540,2008,F,Spain
Yaiza,535,2008,F,Spain
Esther,524,2008,F,Spain
Diana,516,2008,F,Spain
Luna,510,2008,F,Spain
Teresa,476,2008,F,Spain
Monica,474,2008,F,Spain
Iria,470,2008,F,Spain
Saray,467,2008,F,Spain
Nadia,463,2008,F,Spain
Sonia,458,2008,F,Spain
Alexia,441,2008,F,Spain
Nahia,436,2008,F,Spain
Manuela,430,2008,F,Spain
Noemi,427,2008,F,Spain
Naia,419,2008,F,Spain
Estela,417,2008,F,Spain
Ane,394,2008,F,Spain
Lucia,10569,2004,F,Spain
Maria,8040,2004,F,Spain
Paula,7293,2004,F,Spain
Laura,5775,2004,F,Spain
Marta,4703,2004,F,Spain
Alba,4329,2004,F,Spain
Andrea,4242,2004,F,Spain
Claudia,3448,2004,F,Spain
Sara,3253,2004,F,Spain
Nerea,3184,2004,F,Spain
Carla,3036,2004,F,Spain
Ana,3009,2004,F,Spain
Natalia,2583,2004,F,Spain
Cristina,2285,2004,F,Spain
Irene,2273,2004,F,Spain
Marina,2266,2004,F,Spain
Elena,2244,2004,F,Spain
Carmen,2202,2004,F,Spain
Julia,2141,2004,F,Spain
Ainhoa,2060,2004,F,Spain
Rocio,1743,2004,F,Spain
Sofia,1743,2004,F,Spain
Angela,1691,2004,F,Spain
Nuria,1588,2004,F,Spain
Alejandra,1545,2004,F,Spain
Sandra,1349,2004,F,Spain
Alicia,1278,2004,F,Spain
Patricia,1271,2004,F,Spain
Clara,1264,2004,F,Spain
Celia,1261,2004,F,Spain
Eva,1235,2004,F,Spain
Ines,1223,2004,F,Spain
Noelia,1207,2004,F,Spain
Daniela,1202,2004,F,Spain
Laia,1175,2004,F,Spain
Raquel,1172,2004,F,Spain
Silvia,1077,2004,F,Spain
Isabel,1061,2004,F,Spain
Lorena,1044,2004,F,Spain
Miriam,1003,2004,F,Spain
Adriana,995,2004,F,Spain
Blanca,972,2004,F,Spain
Ariadna,945,2004,F,Spain
Aitana,909,2004,F,Spain
Aroa,903,2004,F,Spain
Candela,869,2004,F,Spain
Carolina,847,2004,F,Spain
Beatriz,831,2004,F,Spain
Carlota,821,2004,F,Spain
Ainara,792,2004,F,Spain
Victoria,761,2004,F,Spain
Mireia,744,2004,F,Spain
Anna,741,2004,F,Spain
Lidia,735,2004,F,Spain
Judith,694,2004,F,Spain
Martina,682,2004,F,Spain
Monica,677,2004,F,Spain
Mar,674,2004,F,Spain
Lara,657,2004,F,Spain
Naiara,650,2004,F,Spain
Erika,627,2004,F,Spain
Ana Maria,626,2004,F,Spain
Aina,618,2004,F,Spain
Emma,593,2004,F,Spain
Esther,593,2004,F,Spain
Yaiza,593,2004,F,Spain
Paola,590,2004,F,Spain
Leire,547,2004,F,Spain
Helena,542,2004,F,Spain
Sonia,510,2004,F,Spain
Sheila,505,2004,F,Spain
Berta,494,2004,F,Spain
Rebeca,493,2004,F,Spain
Gisela,484,2004,F,Spain
Judit,477,2004,F,Spain
Noa,461,2004,F,Spain
Teresa,458,2004,F,Spain
Fatima,438,2004,F,Spain
Belen,433,2004,F,Spain
Nora,433,2004,F,Spain
Veronica,430,2004,F,Spain
Nayara,426,2004,F,Spain
Gabriela,425,2004,F,Spain
Jimena,422,2004,F,Spain
Lola,418,2004,F,Spain
Desiree,404,2004,F,Spain
Elsa,400,2004,F,Spain
Salma,400,2004,F,Spain
Valeria,399,2004,F,Spain
Maria Del Carmen,395,2004,F,Spain
Abril,391,2004,F,Spain
Estela,387,2004,F,Spain
Leyre,384,2004,F,Spain
Noemi,381,2004,F,Spain
Iria,375,2004,F,Spain
Gema,374,2004,F,Spain
Ane,372,2004,F,Spain
Irati,366,2004,F,Spain
Nadia,360,2004,F,Spain
Luna,355,2004,F,Spain
Lucia,5576,2012,F,Spain
Maria,5161,2012,F,Spain
Paula,4724,2012,F,Spain
Daniela,4144,2012,F,Spain
Sara,3925,2012,F,Spain
Carla,3645,2012,F,Spain
Martina,3521,2012,F,Spain
Sofia,3385,2012,F,Spain
Julia,3378,2012,F,Spain
Alba,3210,2012,F,Spain
Valeria,3174,2012,F,Spain
Claudia,3141,2012,F,Spain
Irene,2703,2012,F,Spain
Marta,2582,2012,F,Spain
Laura,2476,2012,F,Spain
Noa,2410,2012,F,Spain
Carmen,2377,2012,F,Spain
Adriana,2105,2012,F,Spain
Ainhoa,2094,2012,F,Spain
Elena,2054,2012,F,Spain
Ana,1977,2012,F,Spain
Aitana,1870,2012,F,Spain
Emma,1848,2012,F,Spain
Alejandra,1829,2012,F,Spain
Nerea,1689,2012,F,Spain
Marina,1572,2012,F,Spain
Ariadna,1533,2012,F,Spain
Ines,1495,2012,F,Spain
Laia,1456,2012,F,Spain
Andrea,1406,2012,F,Spain
Rocio,1383,2012,F,Spain
Ainara,1333,2012,F,Spain
Angela,1327,2012,F,Spain
Carlota,1297,2012,F,Spain
Jimena,1247,2012,F,Spain
Lola,1239,2012,F,Spain
Candela,1228,2012,F,Spain
Valentina,1191,2012,F,Spain
Natalia,1170,2012,F,Spain
Celia,1149,2012,F,Spain
Alicia,1145,2012,F,Spain
Leire,1127,2012,F,Spain
Blanca,1102,2012,F,Spain
Nora,1081,2012,F,Spain
Eva,1016,2012,F,Spain
Clara,994,2012,F,Spain
Cristina,923,2012,F,Spain
Victoria,884,2012,F,Spain
Leyre,834,2012,F,Spain
Aroa,833,2012,F,Spain
Olivia,832,2012,F,Spain
Vega,828,2012,F,Spain
Nuria,791,2012,F,Spain
Carolina,774,2012,F,Spain
Isabel,727,2012,F,Spain
Aina,722,2012,F,Spain
Noelia,714,2012,F,Spain
Alma,708,2012,F,Spain
Lara,684,2012,F,Spain
Abril,673,2012,F,Spain
Vera,643,2012,F,Spain
Elsa,638,2012,F,Spain
Mar,623,2012,F,Spain
Miriam,623,2012,F,Spain
Gabriela,615,2012,F,Spain
Naiara,586,2012,F,Spain
Silvia,579,2012,F,Spain
Berta,571,2012,F,Spain
Helena,544,2012,F,Spain
Sandra,528,2012,F,Spain
Aya,525,2012,F,Spain
Erika,521,2012,F,Spain
Manuela,505,2012,F,Spain
Iria,501,2012,F,Spain
Africa,497,2012,F,Spain
Naia,497,2012,F,Spain
Raquel,481,2012,F,Spain
Mireia,479,2012,F,Spain
Mara,476,2012,F,Spain
Alexia,473,2012,F,Spain
Paola,473,2012,F,Spain
Anna,465,2012,F,Spain
Nayara,463,2012,F,Spain
Zoe,463,2012,F,Spain
Patricia,453,2012,F,Spain
Nahia,440,2012,F,Spain
Salma,439,2012,F,Spain
Malak,438,2012,F,Spain
Diana,425,2012,F,Spain
Jana,421,2012,F,Spain
Nadia,409,2012,F,Spain
Ane,404,2012,F,Spain
Iris,401,2012,F,Spain
Chloe,388,2012,F,Spain
Lidia,380,2012,F,Spain
Arlet,371,2012,F,Spain
Judith,363,2012,F,Spain
Irati,358,2012,F,Spain
Ona,357,2012,F,Spain
Luna,353,2012,F,Spain
Lucia,3628,2019,F,Spain
Sofia,3516,2019,F,Spain
Martina,3181,2019,F,Spain
Maria,3176,2019,F,Spain
Julia,2611,2019,F,Spain
Paula,2503,2019,F,Spain
Emma,2367,2019,F,Spain
Daniela,2326,2019,F,Spain
Valeria,2254,2019,F,Spain
Alba,2106,2019,F,Spain
Sara,2003,2019,F,Spain
Noa,1975,2019,F,Spain
Carmen,1907,2019,F,Spain
Carla,1905,2019,F,Spain
Alma,1656,2019,F,Spain
Claudia,1602,2019,F,Spain
Valentina,1568,2019,F,Spain
Vega,1488,2019,F,Spain
Lara,1442,2019,F,Spain
Olivia,1387,2019,F,Spain
Mia,1385,2019,F,Spain
Aitana,1370,2019,F,Spain
Lola,1309,2019,F,Spain
Chloe,1276,2019,F,Spain
Ana,1268,2019,F,Spain
Alejandra,1224,2019,F,Spain
Abril,1214,2019,F,Spain
Jimena,1211,2019,F,Spain
Elena,1184,2019,F,Spain
Laia,1172,2019,F,Spain
Adriana,1156,2019,F,Spain
Candela,1114,2019,F,Spain
Marta,1101,2019,F,Spain
Triana,1075,2019,F,Spain
Irene,1067,2019,F,Spain
Vera,1064,2019,F,Spain
Ines,1055,2019,F,Spain
Carlota,1006,2019,F,Spain
Laura,939,2019,F,Spain
Manuela,904,2019,F,Spain
Ariadna,896,2019,F,Spain
Victoria,892,2019,F,Spain
Blanca,881,2019,F,Spain
Marina,880,2019,F,Spain
Rocio,836,2019,F,Spain
Clara,813,2019,F,Spain
Nora,782,2019,F,Spain
Alicia,775,2019,F,Spain
Lia,719,2019,F,Spain
